epoch_number,mini_batch_number,score_loss,geometry_loss,loss
1,1,0.9802085269154583,0.28227331870651395,0.28227331870651395
1,2,0.9704560160012914,0.2809935308682422,0.2809935308682422
1,3,0.9757559299458177,0.2856443855566102,0.2856443855566102
1,4,0.9664079843195609,0.2707969871212674,0.2707969871212674
1,5,0.966912954787051,0.27648597588153473,0.27648597588153473
1,6,0.9542789721255747,0.27004494949510055,0.27004494949510055
1,7,0.9628418534567775,0.2531797126885654,0.2531797126885654
1,8,0.9617375559811571,0.2808920724196829,0.2808920724196829
1,9,0.9611512260030858,0.26453068153210113,0.26453068153210113
1,10,0.9653644975310354,0.2747213587739525,0.2747213587739525
2,1,0.9634995754096243,0.2389321058897153,0.2389321058897153
2,2,0.9578777685354402,0.2396408281751947,0.2396408281751947
2,3,0.960481437111711,0.2553723501932362,0.2553723501932362
2,4,0.9633289574572982,0.25349797820104514,0.25349797820104514
2,5,0.969182543348559,0.23424849965299172,0.23424849965299172
2,6,0.951654137357739,0.2602339344027524,0.2602339344027524
2,7,0.9519930372868518,0.24297233226225357,0.24297233226225357
2,8,0.9603061603116734,0.24682985936050061,0.24682985936050061
2,9,0.970314494221191,0.24208841158213926,0.24208841158213926
2,10,0.9518544816493295,0.25854019509492127,0.25854019509492127
3,1,0.9471878252154058,0.21611803254345432,0.21611803254345432
3,2,0.9481688619530886,0.21831765603736875,0.21831765603736875
3,3,0.9455598390350386,0.2350307676105705,0.2350307676105705
3,4,0.9527992839669525,0.24260537781649166,0.24260537781649166
3,5,0.9558280613178074,0.2198493127097291,0.2198493127097291
3,6,0.9516943594879945,0.25627811113372445,0.25627811113372445
3,7,0.9521673520717512,0.21153301540357264,0.21153301540357264
3,8,0.9504989441605436,0.2222914284500642,0.2222914284500642
3,9,0.9527185877511016,0.23203269014584607,0.23203269014584607
3,10,0.9501941910001209,0.2349315862763451,0.2349315862763451
4,1,0.9499672154546295,0.23170176105304563,0.23170176105304563
4,2,0.9429883289379057,0.22726050220200256,0.22726050220200256
4,3,0.9566493197382988,0.20789983841245407,0.20789983841245407
4,4,0.9477062686486702,0.2255111155755003,0.2255111155755003
4,5,0.9504418451866569,0.2157655226668917,0.2157655226668917
4,6,0.9469775802489304,0.2178372432371175,0.2178372432371175
4,7,0.9432849558845748,0.21718659443464483,0.21718659443464483
4,8,0.9429584578543699,0.22022100874843697,0.22022100874843697
4,9,0.9403764827276399,0.19834582256584965,0.19834582256584965
4,10,0.9477913356554231,0.22621235470996787,0.22621235470996787
5,1,0.9444662971228974,0.2099938133201839,0.2099938133201839
5,2,0.9498056788250047,0.191010406748815,0.191010406748815
5,3,0.9388964225412784,0.2059853436908673,0.2059853436908673
5,4,0.9448175647097693,0.2046710157417692,0.2046710157417692
5,5,0.9457451908686814,0.207072092876889,0.207072092876889
5,6,0.9494509382174188,0.2172518807283092,0.2172518807283092
5,7,0.9412993669473642,0.22429394581630616,0.22429394581630616
5,8,0.9402267107212007,0.21037322148359158,0.21037322148359158
5,9,0.9468511291366314,0.21361914511351277,0.21361914511351277
5,10,0.9557578117186605,0.18895898683580992,0.18895898683580992
6,1,0.9526818860564715,0.19859421340563943,0.19859421340563943
6,2,0.9570415946293971,0.1895217596174045,0.1895217596174045
6,3,0.9524072548236453,0.19388496989040827,0.19388496989040827
6,4,0.9568688098044311,0.19677612925488894,0.19677612925488894
6,5,0.9615028975444881,0.1954279436613433,0.1954279436613433
6,6,0.9643667785127686,0.1857049717297274,0.1857049717297274
6,7,0.9672192430226618,0.19770250195076436,0.19770250195076436
6,8,0.9681299247064664,0.19893752731150016,0.19893752731150016
