epoch_number,mini_batch_number,score_loss,geometry_loss,loss
1,1,0.6931471805599452,143.43983208955223,0.6931471805599452
1,2,0.6881627718683966,130.72560975609758,0.6881627718683966
1,3,0.6832074666725065,133.69210526315788,0.6832074666725065
1,4,0.67827225101982,132.43421052631578,0.67827225101982
1,5,0.6733689378141825,134.38053797468353,0.6733689378141825
1,6,0.6684895787851884,125.82885906040268,0.6684895787851884
1,7,0.6636327415223002,134.54408482142856,0.6636327415223002
1,8,0.6588131839682456,131.33093525179856,0.6588131839682456
1,9,0.6540202419784154,135.984477124183,0.6540202419784154
1,10,0.649244463336144,130.87116228070175,0.649244463336144
2,1,0.6445140803806162,130.09881756756758,0.6445140803806162
2,2,0.6398098822881677,139.52748493975903,0.6398098822881677
2,3,0.6351230866484907,136.03812056737587,0.6351230866484907
2,4,0.6304696388778896,134.6712786259542,0.6304696388778896
2,5,0.6258502672632411,133.93610074626866,0.6258502672632411
2,6,0.621255172058315,137.8460743801653,0.621255172058315
2,7,0.6167016711522476,133.09215328467153,0.6167016711522476
2,8,0.6121667895319534,137.44969512195124,0.6121667895319534
2,9,0.6076771842705091,119.58582746478874,0.6076771842705091
2,10,0.603220072036075,131.8364197530864,0.603220072036075
3,1,0.5987731602559224,136.2427536231884,0.5987731602559224
3,2,0.594373933721378,136.77636054421768,0.594373933721378
3,3,0.5900101320543274,122.77777777777777,0.5900101320543274
3,4,0.5856578266614691,139.52836879432624,0.5856578266614691
3,5,0.581336923764088,123.98657024793388,0.581336923764088
3,6,0.5770607665212008,143.1158536585366,0.5770607665212008
3,7,0.5728040922299803,132.8183962264151,0.5728040922299803
3,8,0.568618089617315,138.44812925170066,0.568618089617315
3,9,0.5644449449933463,129.33465189873417,0.5644449449933463
3,10,0.5602993353824487,132.1153549382716,0.5602993353824487
4,1,0.5561664275131645,133.546875,0.5561664275131645
4,2,0.5521019161149477,135.67093373493978,0.5521019161149477
4,3,0.5480337462826703,135.13184931506848,0.5480337462826703
4,4,0.544003245897808,131.17024253731344,0.544003245897808
4,5,0.5400296406716261,137.22697368421052,0.5400296406716261
4,6,0.5360607347258891,127.44972826086956,0.5360607347258891
4,7,0.5321185586702115,134.76365546218486,0.5321185586702115
4,8,0.5282560028800882,128.54738562091504,0.5282560028800882
4,9,0.524383316563173,137.09086879432624,0.524383316563173
4,10,0.5205288576219408,132.24084051724137,0.5205288576219408
5,1,0.5167704082622258,134.78503184713375,0.5167704082622258
5,2,0.512977918357933,131.40767045454547,0.512977918357933
5,3,0.5092467156175167,130.51459854014598,0.5092467156175167
5,4,0.5055330094545627,121.7359496124031,0.5055330094545627
