epoch_number,mini_batch_number,score_loss,geometry_loss,loss
1,1,8.487878663800775,134.88988095238093,143.37775961618172
1,2,9.658959552747726,136.98662263136399,146.6455821841117
1,3,8.257842039533042,130.69875213630522,138.95659417583826
1,4,9.241655697970128,126.25017849102551,135.49183418899563
1,5,8.727450926261033,126.07430314980694,134.80175407606797
1,6,6.646017538612174,120.38490177778851,127.03091931640068
1,7,8.663865466486124,130.981584533518,139.64545000000413
1,8,9.411475711183478,124.36814309896093,133.7796188101444
1,9,8.373312650521648,124.50429573407726,132.87760838459891
1,10,6.643217053669872,129.24830326336746,135.89152031703733
1,11,8.08810789315897,125.22352068616237,133.31162857932134
1,12,7.56735600337082,124.48051397314168,132.04786997651252
1,13,7.276861320613008,133.87734779489566,141.15420911550865
1,14,6.236669704036172,116.392490197591,122.62915990162718
1,15,9.35398194503782,138.79416466348547,148.1481466085233
1,16,8.142848678332387,123.92763624263067,132.07048492096305
1,17,8.143428129971461,131.42383690421462,139.56726503418608
1,18,6.699684152604727,129.2411569441164,135.94084109672113
1,19,6.756765308644706,121.61259754622219,128.3693628548669
1,20,7.8530492584534475,137.53488702261444,145.38793628106788
1,21,8.257057103812798,123.807580456747,132.0646375605598
1,22,7.276127451904267,137.41451281592958,144.69064026783386
1,23,7.9115016607014255,123.47190057748485,131.38340223818628
1,24,6.237240056947511,122.97948190901013,129.21672196595765
1,25,7.333887290131326,126.24343069833539,133.57731798846672
1,26,8.026240186878661,113.6452801684124,121.67152035529107
1,27,6.352074584434779,121.85710242129942,128.2091770057342
1,28,8.257183769278143,114.85548290492565,123.1126666742038
1,29,9.123226727656537,123.79550043977599,132.91872716743254
1,30,7.04515421129282,136.6865627377507,143.73171694904352
1,31,8.084057610713963,131.47239511048755,139.5564527212015
1,32,10.219364831491138,130.57268183724025,140.7920466687314
1,33,10.04620812198833,115.01351796176576,125.05972608375409
1,34,8.372587473043057,123.3860959462964,131.75868341933946
1,35,8.603568305893459,122.20361285277286,130.8071811586663
1,36,7.622236278505776,123.51349218852634,131.13572846703212
1,37,8.372511114114406,121.74575084323367,130.11826195734807
1,38,6.69844659761158,131.18028949962635,137.87873609723795
1,39,7.852989104817716,114.52398203598493,122.37697114080265
1,40,7.968509552543495,133.57946207600605,141.54797162854953
1,41,7.218107531205573,125.74263574435027,132.96074327555584
1,42,8.401384865616068,118.39517870389261,126.79656356950868
2,1,7.795242177911882,122.50162107707627,130.29686325498815
2,2,6.929360752470968,115.22788126787115,122.15724202034212
2,3,7.679830152595906,127.69018131569545,135.37001146829135
2,4,8.141645161063053,117.8180817787273,125.95972693979036
2,5,7.622122121768407,125.07128568990667,132.6934078116751
2,6,7.160280728471877,128.7996711063566,135.9599518348285
2,7,8.19927960807969,125.93818072140049,134.13746032948018
2,8,7.91069091537009,125.31559204650618,133.22628296187628
2,9,6.4098363711527355,146.43837777824942,152.84821414940217
2,10,7.160305027981103,134.8934917799535,142.05379680793462
2,11,9.180515783774586,139.93974602825836,149.12026181203294
2,12,8.430161282115492,111.66835886738558,120.09852014950107
2,13,7.795234957974543,121.41313461465977,129.2083695726343
2,14,7.564361356682408,131.45315688980506,139.01751824648747
2,15,8.776507536753385,130.43852981121276,139.21503734796613
2,16,7.737521774783033,117.13425499944923,124.87177677423226
2,17,9.295918171645395,123.59543099906801,132.8913491707134
2,18,8.026121457553899,133.40713290086114,141.43325435841504
2,19,7.852969015171763,130.00713754906235,137.86010656423412
2,20,8.603338991930054,121.23033996448022,129.83367895641027
2,21,10.623295437785533,123.36023731449527,133.9835327522808
2,22,8.141558912306014,133.51191580693532,141.65347471924133
2,23,9.815348595728455,123.26966481859289,133.08501341432134
2,24,8.199294952528918,121.08762066930086,129.2869156218298
2,25,5.947963386297258,138.38989543514137,144.33785882143863
2,26,7.795232268013021,124.05480669813524,131.85003896614825
2,27,8.891905020652466,126.316244477927,135.20814949857947
2,28,6.12115234681993,130.62467804829217,136.7458303951121
2,29,7.622067692364699,131.8913968972316,139.5134645895963
2,30,7.795235872208266,114.57320221257807,122.36843808478633
2,31,7.391165158093455,115.63011623190391,123.02128138999737
2,32,8.776470438754611,120.06742233681392,128.84389277556852
2,33,6.005688821158126,115.78746791958923,121.79315674074736
2,34,6.698451096232287,123.8465835055313,130.54503460176358
2,35,8.372445348699959,134.38884094532062,142.76128629402058
2,36,9.065056186156855,120.64882992740503,129.7138861135619
2,37,9.180486688941423,128.6662537752375,137.8467404641789
2,38,7.4488903444879515,119.9229588342326,127.37184917872055
2,39,8.71875749512966,128.28062706200492,136.9993845571346
2,40,7.679784933843472,129.60692630239416,137.28671123623764
2,41,7.622059547946556,121.89177693324261,129.51383648118917
2,42,9.699915466997474,111.44455235580399,121.14446782280146
3,1,7.968397309551486,121.28227827772334,129.25067558727483
3,2,8.430161415735448,127.65602941765654,136.08619083339198
3,3,8.545597975040907,130.58783592906636,139.13343390410728
3,4,7.391163308801457,115.27070332853077,122.66186663733222
3,5,7.3911643268140255,129.7245737949503,137.1157381217643
3,6,7.102537695832396,132.1721826258714,139.2747203217038
3,7,7.622060293558105,126.0674434452248,133.6895037387829
3,8,8.603316270675226,129.7713479179953,138.37466418867055
3,9,7.795228902766025,123.74195618806644,131.53718509083245
3,10,8.718753723836418,118.11410998073566,126.83286370457208
3,11,7.679783535863345,134.08879785024064,141.768581386104
3,12,7.506612037642048,120.12719855520241,127.63381059284445
3,13,7.968395120257881,112.59753199972066,120.56592711997854
3,14,7.968395520185581,128.16912834420245,136.13752386438802
3,15,6.582989588882825,118.12247519773683,124.70546478661966
3,16,8.545597862651519,125.73373408747825,134.27933195012977
3,17,7.737505833830143,129.3928280154316,137.13033384926175
3,18,7.6220595436707015,122.917138323941,130.5391978676117
3,19,9.007338742161666,116.67281229971093,125.68015104187259
3,20,8.661034793362102,125.57705991721839,134.2380947105805
3,21,7.910673249372657,133.42495995969787,141.33563320907052
3,22,9.295916958716516,129.71379788589573,139.00971484461223
3,23,7.795228659243159,126.5017112520669,134.29693991131006
3,24,8.603316385915388,118.34040635321986,126.94372273913525
3,25,9.873052030093522,121.360916668794,131.23396869888754
3,26,8.372439931150618,123.17415184347784,131.54659177462847
3,27,8.776470402105538,129.5117941619448,138.28826456405034
3,28,8.43015952808991,115.48728328931661,123.91744281740651
3,29,6.929356564220887,132.28007491197445,139.20943147619533
3,30,8.718752657520394,126.39662914286485,135.11538180038525
