epoch_number,mini_batch_number,score_loss,geometry_loss,loss
1,1,1.1986338182474967,0.2895895060911407,1.4882233243386374
1,2,1.149813626359419,0.30676302882393114,1.45657665518335
1,3,1.076650393222753,0.29371557857165664,1.3703659717944094
1,4,1.043845233968191,0.28642619403544817,1.3302714280036392
1,5,1.0034173701161986,0.26843916906381216,1.2718565391800107
1,6,0.9516895635559545,0.2763448862979668,1.2280344498539213
1,7,0.9205212295936476,0.27253875575945224,1.1930599853530999
1,8,0.8746097879455819,0.272304556781529,1.1469143447271108
1,9,0.8488248183888969,0.29336957833715027,1.142194396726047
1,10,0.8032271894018994,0.2664118147196645,1.069639004121564
2,1,0.7682313348477157,0.26825566072239665,1.0364869955701124
2,2,0.7238673751426972,0.28947886079482416,1.0133462359375214
2,3,0.692695408745676,0.2634433456497694,0.9561387543954454
2,4,0.6864743743560056,0.2673607475822553,0.9538351219382608
2,5,0.6424566936216651,0.2776710042479681,0.9201276978696332
2,6,0.608735864092637,0.2544525914535847,0.8631884555462217
2,7,0.5727325634024296,0.25504267852894763,0.8277752419313773
2,8,0.5343164197366848,0.24371990978267563,0.7780363295193604
2,9,0.5282490152781794,0.27520744864209484,0.8034564639202741
2,10,0.5245101583065628,0.255034741710768,0.7795449000173308
3,1,0.4871156225909976,0.25743975533793373,0.7445553779289313
3,2,0.4655991411617163,0.2583180347339294,0.7239171758956457
3,3,0.462488752097541,0.27966585195806276,0.7421546040556037
3,4,0.4321833171781331,0.25315468372171906,0.6853380008998522
3,5,0.4144781359039027,0.2538180429087094,0.668296178812612
3,6,0.4080928066774504,0.2500420735217631,0.6581348801992135
3,7,0.39139485872052227,0.26050706024376374,0.6519019189642861
3,8,0.3799659479377702,0.2599982038755955,0.6399641518133657
3,9,0.379775928767058,0.24835894927920987,0.6281348780462679
3,10,0.36207774105037216,0.2575116085583457,0.6195893496087179
4,1,0.35515580394733864,0.2509951698559302,0.6061509738032689
4,2,0.36301902285477305,0.26854259073401665,0.6315616135887897
4,3,0.3297756280416301,0.24992953442180388,0.579705162463434
4,4,0.34164364766108,0.24774927418611403,0.589392921847194
