epoch_number,mini_batch_number,score_loss,geometry_loss,loss
1,1,6.409801501794587,134.5838963963964,140.993697898191
1,2,7.852951052227412,133.16028049295795,141.01323154518536
1,3,7.852951039735292,131.0713909206388,138.9243419603741
1,4,8.545597597795748,128.11792225402198,136.66351985181774
1,5,7.737505839110428,127.86917100293903,135.60667684204947
1,6,7.333438362133681,133.9893890763051,141.32282743843876
1,7,9.699914506637814,125.22829020530384,134.92820471194165
1,8,8.257000004481426,128.8460504905847,137.10305049506613
1,9,7.910673204562416,136.91025380514873,144.82092700971114
1,10,5.774757539384248,125.36645693263476,131.14121447201902
2,1,9.00733846947968,134.10375357239667,143.11109204187636
2,2,8.257000007909436,126.88228616093784,135.13928616884726
2,3,7.044809920538044,132.78780995726265,139.8326198778007
2,4,7.91067320158934,135.1813882010086,143.09206140259792
2,5,7.5066118997082985,131.92195353540637,139.42856543511468
2,6,8.718752629186978,130.76710588656945,139.48585851575643
2,7,7.102536200784144,122.08383732726415,129.1863735280483
2,8,7.102536198476791,138.78871268947228,145.89124888794908
2,9,6.756174137465157,123.40716401669066,130.1633381541558
2,10,7.968395069330114,126.86757222184943,134.83596729117954
3,1,7.391163165984532,136.09434070076918,143.4855038667537
3,2,7.622059454901084,132.3115931594463,139.93365261434738
3,3,6.987083354571622,126.86215511425304,133.84923846882467
3,4,6.987083354295081,126.37408816495856,133.36117151925365
3,5,8.372439924056618,137.6366475461722,146.00908747022882
3,6,7.21798786511371,127.31042019763589,134.5284080627496
3,7,5.947954869148082,133.92002610212361,139.8679809712717
3,8,9.065054747481735,128.57719108500123,137.64224583248296
3,9,9.52677446129714,131.51923171993076,141.0460061812279
3,10,8.25700000467856,123.11106887156016,131.36806887623874
4,1,7.4488876776283535,133.67778112638848,141.12666880401684
4,2,8.834187839451534,132.67482292324038,141.50901076269193
4,3,8.25700000418357,126.53090869440744,134.78790869859102
4,4,6.9293564885149195,122.76798024083934,129.69733672935425
4,5,7.910673201589337,128.8562471309675,136.76692033255682
4,6,8.083837925534201,138.89113824967623,146.97497617521043
4,7,8.026116644321455,133.52243254658066,141.54854919090212
